Ren_scenarios,Dem_scenarios,Region,Fuel type,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
137.5,All_4.25,OECD+EU,Coal,1464553.2426667036,1216289.0199243277,1067038.9284811316,920702.2460637764,777465.9025773045,637873.5534452522,502862.1237569979,448507.61830103246,392437.7298043952,334745.54575892136,275555.3104285439,215045.36223783632,182864.28211818685,150695.7929159626,118852.54885939567,87761.6363902342,58014.97448716193,29025.407469322156,3278.1238112342094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_4.25,OECD+EU,Oil,87719.151192372,76952.03501491969,64486.739695273776,52347.147511584466,40575.1440197715,29247.242953477977,18479.619043824183,15925.32954615276,13296.628736179679,10598.951893969199,7839.65064039984,5029.224363022722,4245.459788591187,3467.3013338248743,2703.8234247767396,1967.3568723875321,1274.9113083753086,686.0434677491967,84.85202880992694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_4.25,OECD+EU,Gas,2895579.6010227464,2774458.026596931,2665794.065575936,2552934.118454918,2433999.489056551,2307000.4517737883,2169710.968280695,2093496.7594992311,2013114.5849044048,1928393.3707729501,1839077.1692458973,1744813.671462036,1541894.0996139725,1329155.1250925667,1105841.493475123,871042.7086024072,623646.7002561527,341159.8624470251,42987.56399199653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_4.5,OECD+EU,Coal,1464553.2426667036,1212089.081154955,1059076.1503131802,909447.0414582686,763472.4340672265,621833.7618196615,485669.08025400806,429944.57260663563,372957.9446065027,314908.5535259422,256079.58688881996,196879.44498690244,163194.91865048802,129617.73404861013,96523.97610519815,64429.09762283535,34048.66470681591,4675.246512484197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_4.5,OECD+EU,Oil,87719.151192372,76686.31376779258,64005.50739037668,51707.22525846034,39844.83932312778,28511.799886332417,17847.793978604746,15266.20446555013,12636.61199475676,9970.858916893989,7285.559092379973,4604.381563976405,3788.806960045208,2982.324413029436,2195.86193270935,1444.3102157575215,748.2383307675984,110.50395531559789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_4.5,OECD+EU,Gas,2895579.6010227464,2764877.611383919,2645900.57695145,2521725.553503072,2390190.3713952494,2248989.257663714,2095527.7413001899,2006850.1242539575,1913187.8023490466,1814116.9455813179,1709094.7041620344,1597420.8588747918,1376043.9121268056,1143244.095803462,898089.430278897,639465.010163009,366014.7673982479,54952.078064394234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_4.75,OECD+EU,Coal,1464553.2426667036,1207889.1423855822,1051094.2996226687,898137.855159323,749378.172749015,605639.7427588376,468269.1437002,411113.1506856938,353149.1969117518,294688.2506922861,236179.98408559212,178273.69794755857,143001.07177603757,107925.7968812342,73490.06644892598,40301.85669149613,9206.707910650497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_4.75,OECD+EU,Oil,87719.151192372,76420.59252066548,63523.122433252174,51064.23383972767,39109.2743537279,27769.28531223381,17208.36582581656,14597.55004882101,11965.449301105871,9330.6292865653,6719.408022319276,4169.252550596351,3319.9774877755076,2483.2230033727574,1671.8544537742744,903.4486820577931,202.32252331325526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_4.75,OECD+EU,Gas,2895579.6010227464,2755297.1961709075,2625959.43925241,2490367.307470791,2346065.7033764548,2190420.2684219293,2020451.8280336957,1918950.790642652,1811573.518439926,1697632.354722786,1576283.2365275968,1446459.3990963316,1205771.3308246834,951918.5856395377,683774.6907187328,399999.81607194775,98969.84458676237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_5.0,OECD+EU,Coal,1464553.2426667036,1203689.2036162084,1043093.3764095999,886774.558024133,735182.635784022,589290.3867192495,450660.3271474532,392010.1269118167,333006.7364616246,274078.1719640743,215848.32129828655,159218.56004413142,122270.05820926931,85603.63224788621,49730.30263303944,15354.84036912671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_5.0,OECD+EU,Oil,87719.151192372,76154.87127353832,63039.58482390041,50418.165912885066,38368.423912720544,27019.64835732314,16561.261567344718,13919.251762429822,11282.979706319411,8678.058294243401,6140.964685687493,3723.61371985196,2838.67691089429,1969.6209332059566,1131.3342328023516,344.2102035369116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_5.0,OECD+EU,Gas,2895579.6010227464,2745716.780957894,2605970.6524788216,2458859.022269369,2301623.973385292,2131289.4711568295,1944474.6553496777,1829783.7024251977,1708247.36545198,1578902.3531017473,1440588.1675892093,1291851.716421814,1030969.4114593809,755034.3929791616,462706.37577784475,152398.2721312385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_5.25,OECD+EU,Coal,1464553.2426667036,1199489.2648468358,1035073.3806739721,875357.0209098918,720885.3391798619,572784.5788485543,432840.62937026354,372632.2447177054,312525.75597266306,253071.7588002202,195076.27998867468,139704.2858984708,100988.91928734856,62634.496099125,25223.621635658976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_5.25,OECD+EU,Oil,87719.151192372,75889.15002641121,62554.89456232127,49769.01413543108,37622.26274104202,26262.837904326225,15906.407660396506,13231.193974210446,10589.040329362972,8012.938278729058,5549.992416991045,3267.2371584661905,2344.604375230685,1441.13294515829,573.8220988165932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_5.25,OECD+EU,Gas,2895579.6010227464,2736136.3657448823,2585934.216630681,2427200.339810097,2256863.6661949,2071592.8337764028,1867587.5885136414,1739333.6589387537,1603184.68313542,1457889.1584465224,1301953.9787879519,1133518.73977129,851528.8878279408,552443.8332805237,234688.50847638756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_5.5,OECD+EU,Coal,1464553.2426667036,1195289.3260774626,1027034.3124157863,863885.1146737898,706485.7977904166,556121.1989729333,414808.0347975189,352976.2163730906,291701.3905901394,231662.35829438423,173855.40181555922,119720.94272881724,79144.41566832739,39001.240938745235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_5.5,OECD+EU,Oil,87719.151192372,75623.42877928409,62069.05164851485,49116.77116486414,36870.76551941652,25498.80259197304,15243.73003499419,12533.259945481397,9883.466338564524,7335.058590963182,4946.250573290113,2799.890570389982,1837.452510240723,897.3644991081391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_5.5,OECD+EU,Gas,2895579.6010227464,2726555.9505318697,2565850.1317079905,2395390.9020042596,2211783.262966446,2011326.3049424319,1789781.9308937606,1647585.3140612382,1496360.5159131908,1334554.4448685544,1160324.2185092233,971379.8775280463,667338.1270680244,343995.6635525436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_5.75,OECD+EU,Coal,1464553.2426667036,1191089.3873080881,1018976.1716350431,852358.7101730222,691983.5253158261,539299.1215844237,396560.5134441074,333038.7227616164,270528.7173377963,209843.2220462248,152177.08662567846,99258.40720404404,56723.021940170926,14686.3070958184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_5.75,OECD+EU,Oil,87719.151192372,75357.70753215688,61582.05608248115,48461.42965868291,36113.90686835565,24727.490814416833,14573.154091461718,11825.331823123546,9166.090932970445,6644.205558287576,4329.494477039124,2321.3372032330094,1316.9073038480537,337.91157136476966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_5.75,OECD+EU,Gas,2895579.6010227464,2716975.5353188543,2545718.3977107517,2363430.350763154,2166381.2412490984,1950485.8140246714,1711048.9236657885,1554523.1751698917,1387749.6100582615,1208859.3363599416,1015641.4886738837,805352.9920148647,478283.08420173975,129535.0053732166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_6.0,OECD+EU,Coal,1464553.2426667036,1186889.4485387155,1010898.9583317409,840777.6782647795,677378.0343024976,522317.21582824783,378096.02084236447,312816.4131566504,249002.75456366345,187607.50502187497,130032.59042061819,78306.36225275202,33710.921139427715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_6.0,OECD+EU,Oil,87719.151192372,75091.9862850298,61093.9078642201,47802.982274385824,35351.66134815889,23948.85072065322,13894.604697905466,11107.290631619726,8436.745323568584,5940.162448364538,3699.4753582446365,1831.335773638611,782.6479751869217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,All_6.0,OECD+EU,Gas,2895579.6010227464,2707395.120105843,2525539.0146389613,2331318.3279980663,2120656.0749800517,1889067.2710550262,1631379.7455172685,1460131.6020948237,1277326.4108507966,1080764.4002289006,867847.4311692668,635354.3736039753,284247.2559175949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.0,All_0.0,OECD+EU,Coal,1464553.2426667036,1287687.979003675,1199488.0613849715,1103906.6646417237,1000395.8484015836,888002.8978387532,765346.7816754733,725997.9960046777,677600.3606586772,619162.9503454095,549087.1547462615,465003.63774135517,448054.9429290888,429191.1620684493,408006.6488112206,383953.31318894017,356289.2303872305,326179.22126725496,293046.4308092735,256183.97932002373,214682.31040362688,167350.28930609755,153184.58286690307,138172.62033308763,122197.35345540498,105122.4381767202,86787.83324175062
150.0,All_0.0,OECD+EU,Oil,87719.151192372,81469.29621608106,72491.33308774969,62763.358360503764,52209.62808930352,40715.96377715573,28125.635822622055,25778.285283129546,22958.547924713264,19604.37833567241,15621.732920506074,10874.950287170375,10402.24597855341,9875.093789351233,9281.903880963553,8607.100100315347,7829.653858996929,7709.560125983858,7585.309653180207,7454.987381138903,7316.148451894293,7165.624919355914,6681.306450579534,6168.904065917211,5624.481629344242,5043.457352044086,4420.456435006578
150.0,All_0.0,OECD+EU,Gas,2895579.6010227464,2937325.0852181497,2996693.063786176,3060925.505289158,3131922.5393574573,3211644.4950970476,3302259.661819471,3388737.2031629765,3475932.779089251,3566857.704311926,3664649.5712587624,3772900.266099967,3777956.333532277,3785517.9741204777,3796222.1778091234,3810773.67803249,3830021.5561927124,3833856.884807868,3842854.3039980363,3857650.720036842,3879077.316792921,3908243.024768956,3897217.7367732986,3887755.487483672,3879937.0325628873,3873864.8986595864,3869668.1310592387
150.0,All_0.25,OECD+EU,Coal,1464553.2426667036,1282469.2981147228,1189968.8072214255,1090968.32354321,984934.7526837791,870975.9405027704,747817.0828346318,707710.5866488052,659067.4508254395,600945.6033194395,531830.2524719264,449479.34118721145,431908.4687670258,412576.149399643,391110.4000801628,367008.01656679605,339587.44600322307,309909.2830767929,277536.95704695117,241835.83875695424,201989.57933739442,156929.41357881392,143169.74772140203,128704.70183848513,113435.30036619915,97246.39615121821,80002.97072773223
150.0,All_0.25,OECD+EU,Oil,87719.151192372,81139.12130870309,71916.03480297994,62027.74024624951,51402.72944156377,39935.25801615613,27481.43905132524,25128.94732619389,22330.61334366143,19027.567718741735,15130.767659281719,10511.886561282907,10027.38213970783,9492.805375897013,8897.524466737159,8227.236561582036,7462.6228645089595,7325.004462879143,7183.857362086934,7037.454609868808,6883.593461378604,6719.422602631184,6244.498898495363,5746.196001495133,5221.183151578418,4665.588623469231,4074.8758617805693
150.0,All_0.25,OECD+EU,Gas,2895579.6010227464,2925420.833150247,2972911.0155585525,3025049.919487323,3083518.7457600287,3150063.013854752,3226623.8601777256,3303377.154271992,3380863.247664214,3461911.6887994413,3549475.6886169068,3646940.772783654,3641810.811007743,3638971.5522536295,3639014.165779156,3642589.9741394515,3650481.483796733,3642622.708993237,3639471.3525807727,3641594.6070776014,3649733.3849402885,3664877.357210135,3642427.1277612997,3621357.1808314202,3601729.5812493167,3583625.029111768,3567146.852863703
150.0,All_0.5,OECD+EU,Coal,1464553.2426667036,1277250.6172257713,1180425.7846330032,1077965.290873639,969357.5542228553,853778.2884529108,730067.441172186,689147.4934625019,640208.1844978502,582361.169552262,514181.6605191998,433563.0391594871,415312.94508648745,395456.41774436063,373657.4202752724,349460.6688543757,322249.0789470033,292977.05009979435,261355.84347715706,226828.97373272735,188680.97722754203,145975.61911938374,132616.47449841868,118702.83902106252,104155.99925463193,88884.5838303019,72781.65314849892
150.0,All_0.5,OECD+EU,Oil,87719.151192372,80808.94640132517,71339.30006806106,61288.44404906739,50589.7715113429,39146.72570436028,26829.159628019752,24469.820559278185,21691.62110731433,18439.134139951624,14628.658681635188,10139.6550790781,9642.09296436848,9098.904078093781,8500.47975813403,7833.876814269425,7081.602611994187,6924.794824459598,6765.020126563503,6600.752870427438,6430.050230267426,6250.401707206082,5784.206804213849,5299.649268485327,4794.076858689593,4264.414102046482,3707.0648614364372
150.0,All_0.5,OECD+EU,Gas,2895579.6010227464,2913516.581082346,2949069.586436482,2988994.9561292427,3034751.471247882,3087864.180192212,3150039.066098721,3216730.297348985,3284119.583074191,3354850.9696046775,3431687.639171882,3517800.664445125,3501878.9459839985,3487973.4478638303,3476626.1527474495,3468430.8550882526,3464098.3043154725,3443604.029256897,3427280.875619684,3415619.337976612,3409261.328973079,3409066.0827371185,3373937.9442162393,3339935.3118695705,3307098.781146017,3275484.047975826,3245165.0559132285
150.0,All_0.75,OECD+EU,Coal,1464553.2426667036,1272031.936336819,1170858.9936197023,1064897.4053073989,953663.6732313333,836408.6614867925,712095.6545312211,670305.2618186797,621017.6480170055,563403.1929464154,496133.49614229664,417245.8453302167,398257.0472464055,377817.9481594151,355630.8188922297,331291.4577107591,304251.54082485026,275357.31141438696,244475.78483485378,211134.8946195759,174728.26563712166,134463.08109760794,121497.2631535029,108138.36186886433,94330.31751573303,80008.36193972369,65096.996148004786
150.0,All_0.75,OECD+EU,Oil,87719.151192372,80478.77149394722,70761.12888299287,60545.46059668089,49770.724040130044,38350.30814300272,26168.71662590888,23800.782317632507,21041.404730410177,17838.873181745857,14115.181720529328,9758.048017719713,9246.115534552044,8693.067339488765,8090.3855064218105,7426.576724167278,6686.096708946239,6508.335326299318,6328.091168199752,6144.05311091209,5954.55642218394,5757.456462379048,5299.2307244167605,4827.983855313173,4341.821839464578,3838.5597618231864,3315.654104654103
150.0,All_0.75,OECD+EU,Gas,2895579.6010227464,2901612.3290144433,2925168.7764199576,2952760.1678893454,2985618.900690062,3025043.363995109,3072495.7778845043,3128780.5072484305,3185676.579388015,3245638.354610504,3311232.8128767926,3385407.8400803795,3358065.2501730025,3332400.0121761225,3308900.9841497815,3288099.6814837237,3270629.1980746547,3236504.5205723257,3205924.806459665,3179295.912320339,3157150.9108562125,3140206.0968502974,3091050.548753028,3042683.1940343333,2995119.631263336,2948386.5699205697,2902524.0291451127
150.0,All_1.0,OECD+EU,Coal,1464553.2426667036,1266813.255447867,1161268.4341815237,1051764.5055188795,937852.5284776853,818865.7730170036,693899.5042593841,651180.4025444152,601490.8662275453,544065.1203227893,477677.7381328869,400518.6947595923,380729.19421265385,359646.3686028579,337013.2368744377,312479.9704763683,285571.5008467765,257023.96265675465,226868.43777709207,194723.9550331116,160101.98638719297,122364.79209992063,109783.28272085475,96981.13796684722,83927.56028963947,70587.48025456199,56920.53241171806
150.0,All_1.0,OECD+EU,Oil,87719.151192372,80148.59658656927,70181.52124777545,59798.780716813555,48945.55669405092,37545.94634055699,25500.02851200707,23121.708709874885,20379.795644055866,17226.577352699915,13590.108569616299,9366.853377210828,8839.18097973814,8274.964479316075,7666.846803587937,7004.878699692803,6275.592448288171,6075.008966611344,5872.336838637354,5666.492617650747,5456.10813322081,5239.430461450952,4788.313166253508,4329.854459434444,3863.0052754540975,3386.5742882947725,2899.1936356159254
150.0,All_1.0,OECD+EU,Gas,2895579.6010227464,2889708.076946541,2901208.585508983,2916345.1074420633,2936119.2144347513,2961595.9120563543,2993984.4226638693,3039511.49757538,3085508.715211955,3134236.0924343765,3188057.67557515,3249688.749482413,3210272.0734050246,3172124.4820417515,3135677.1458641873,3101393.855710098,3069823.364822816,3021017.3565434357,2975031.465646569,2932177.9111079313,2892869.8531351243,2857666.6773912385,2793031.443592836,2728752.9932059445,2664817.5268318243,2601217.8445032504,2537954.481050331
