Ren_scenarios,Dem_scenarios,Region,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
87.5,All_1.0,OECD+EU,4447851.994881822,4304810.581675353,4267019.162888353,4227086.076548992,4185892.6149702687,4144051.6408835785,4101992.1699171,4159726.335798989,4210005.805397095,4254503.959940679,4294457.778692819,4330799.705541676,4328345.564039683,4326094.220420336,4324264.376469714,4323002.321440259,4322403.3382748645,4302138.092735518,4283486.884797231,4266405.002986015,4250837.603601614,4236723.901724869,4220252.8042074945,4204463.783113479,4189322.720067811,4174796.959395717,4160855.519937893
87.5,All_1.25,Asia,9217292.050931081,9295685.028708132,9273511.790850215,9255860.866505194,9241500.395680364,9229547.264291247,9219360.175716223,9084820.196127415,8957601.238437897,8836272.388926279,8719760.297347132,8607242.775630847,8567793.19183443,8529105.689479895,8491079.314424083,8453636.259577587,8416715.95359913,8332262.639517814,8249055.422576951,8167023.507497607,8086100.402469549,8006224.01451432,7925791.538214931,7846386.150783636,7768023.287796903,7690708.2108078785,7614438.916676102
87.5,All_1.25,E. Europe+Russia,968383.7893453389,974331.6278892619,961314.663883969,949079.3615283266,937563.5565477302,926711.4347485155,916472.897194834,905156.2515366445,894792.464659862,885225.1345154522,876335.2940956288,868030.4710245095,852179.2966559278,837007.3401542737,822429.2148321093,808375.4815101009,794788.9636759307,796156.3323215678,797870.6771963999,799896.7111229023,802205.0382744302,804770.990716653,798711.4955273694,793203.6523512813,788191.8502395992,783627.9060885706,779469.8544994153
87.5,All_1.25,Latin America,553802.0209931645,568899.7849185275,601710.6820597966,631069.028523054,657614.5725550409,681835.5373630512,704111.7660966039,732643.2560194887,758514.166470757,782225.2479169187,804154.8043560479,824594.8543853995,851544.2343197064,876837.2540761295,900705.0569755108,923336.8653952397,944889.5662704889,976051.1180413811,1005988.1355659935,1034830.3335059531,1062690.9559061516,1089669.4820429347,1090906.596893639,1091942.125821419,1092778.0832261723,1093417.7944094616,1093865.4489401593
87.5,All_1.25,Mideast+Africa,1844464.766337048,1885060.5817198362,1903368.6986913085,1922251.345839337,1941583.960678933,1961280.0071436325,1981279.0933219942,2007503.3392882764,2035781.080375596,2065601.1030110747,2096597.566565097,2128504.9608043944,2163942.4678719216,2200093.2258150084,2236703.4805412977,2273593.130099646,2310634.9200384784,2389712.70187338,2467616.637809496,2544371.2805638,2620017.876312326,2694608.597179163,2747541.218599384,2799113.2617232082,2849404.173255681,2898493.549676721,2946459.6732364376
87.5,All_1.25,OECD+EU,4447851.994881822,4304392.636984714,4266603.268623811,4226957.125569792,4186240.1610778216,4144996.819969175,4103606.3402932715,4164711.0038341964,4218754.525291134,4267342.254218943,4311661.709813946,4352608.805285594,4352940.133908354,4353417.738399196,4354258.626183672,4355609.079625493,4357565.4725724105,4339205.40053951,4322336.399917803,4306918.857843051,4292902.850939904,4280232.276419495,4266641.736296402,4253764.329421832,4241567.891437037,4230021.6575022,4219096.475171037
87.5,All_1.5,Asia,9217292.050931081,9302337.639633758,9286199.735733595,9274162.77914612,9265136.380553626,9258341.743201261,9253215.928549932,9121502.666407933,8996737.39718992,8877553.148041166,8762924.567112312,8652066.236403741,8616797.720578386,8582382.98952791,8548726.23995797,8515754.150693316,8483410.155827088,8402998.768521141,8323837.926909354,8245861.844491037,8169008.738990573,8093220.950267436,8021582.160565371,7951148.183818547,7881939.057198873,7813964.859253468,7747228.566236118
87.5,All_1.5,E. Europe+Russia,968383.7893453389,976192.9618641351,965001.7709663366,954561.6095211672,944814.8439792136,935709.8095671884,927200.2035241858,917408.2655365937,908542.0766816116,900453.0872234327,893028.4861200204,886180.7495793421,871691.0645233633,857880.5703905139,844667.4271671324,831985.2037151456,819779.3157859632,822568.3079356923,825726.5857427438,829220.5371964474,833022.279919564,837108.531747083,831735.3507645931,826907.2146672752,822569.9215066497,818676.5222589145,815186.1392354164
87.5,All_1.5,Latin America,553802.0209931645,566124.5063692087,596614.662116356,624020.7819530669,648918.7947648773,671748.551342519,692852.5509024765,720595.2595686037,745838.9316171673,769061.8185113615,790625.2428315778,810808.1515611573,837819.9163239736,863275.8178262566,887399.3471064683,910373.5439010003,932350.2606865357,964394.7672977437,995325.6826279602,1025269.123176671,1054335.3557217435,1082621.4101110783,1082892.2565627666,1082946.7597560561,1082786.316555289,1082413.6149291806,1081832.1950413333
87.5,All_1.5,Mideast+Africa,1844464.766337048,1888734.3089360052,1910742.8341998348,1933375.5253798987,1956524.7723279234,1980116.9258985948,2004101.6670854008,2033895.6040761557,2065843.7813785425,2099457.7541678143,2134388.3586703176,2170382.628819199,2209310.508041116,2249112.4828755,2289542.130055453,2330424.798670272,2371637.412082805,2455918.32026364,2539347.376588199,2621948.4684651764,2703762.2795257093,2784840.62565761,2841511.4507187996,2896994.191843263,2951368.0131364944,3004712.3879737724,3057105.6535980413
87.5,All_1.5,OECD+EU,4447851.994881822,4303974.692294075,4266186.346190504,4226827.536220711,4186590.2911581267,4145951.3803986846,4105240.5621883404,4169770.068376613,4227655.771572554,4280436.664869629,4329252.228651004,4374963.1022347985,4378211.855606161,4381562.951062294,4385231.26739166,4389362.685882697,4394054.316419143,4377766.3958622515,4362851.331398197,4349273.926294738,4336988.534590309,4325943.127246203,4315499.448907267,4305816.973783077,4296865.905188279,4288617.800756086,4281045.785742834
87.5,All_1.75,Asia,9217292.050931081,9308990.250559384,9298918.97024678,9292555.071419343,9288947.66232383,9287421.313354714,9287491.201465787,9158731.266559126,9036554.166047806,8919655.385440078,8807056.361042563,8698007.427428003,8667148.101769967,8637258.482285822,8608248.861948311,8580051.383752597,8552614.497114573,8476578.165109731,8401818.174764074,8328274.087442774,8255889.207226688,8184610.71896092,8122457.796779374,8061743.53663899,8002494.40379281,7944727.188821916,7888451.810746072
87.5,All_1.75,E. Europe+Russia,968383.7893453389,978054.2958390081,968697.970791202,960070.9302887205,952119.9107726507,944797.2763911041,938060.4361675542,929842.687939526,922530.8058061155,915984.072935845,910095.854905974,904783.6285149066,891738.7004261629,879379.9480547516,867629.219045876,856423.2485974894,845710.2183013958,850041.9236930454,854773.629193002,859873.6733584835,865315.973126112,871078.9281674109,866512.266558155,862487.4459558454,858951.7176230944,855859.4146739023,853170.798649549
87.5,All_1.75,Latin America,553802.0209931645,563349.2278198902,591506.0749227466,616937.7292977371,640158.5245124212,661561.6950865786,681453.8183002959,708367.8921349763,732943.263966627,755636.4396738689,776792.4171075947,796677.6596910076,823718.6758796419,849307.5706356834,873660.7004828468,896955.4176837917,919339.0190170672,952269.8847769356,984207.2969805432,1015274.4832765987,1045579.4394064829,1075217.4520519648,1074452.477596149,1073450.5171295297,1072212.1800646402,1070739.3388395938,1069034.6979228854
87.5,All_1.75,Mideast+Africa,1844464.766337048,1892408.0361521747,1918135.1549993823,1944554.6390290535,1971576.3928953481,1999140.347094085,2027207.0444262947,2060680.797803805,2096429.297567361,2133988.1454468644,2173026.228805082,2213304.5699800295,2255924.5287241694,2299602.2014497803,2344100.025942934,2389250.3475355078,2434935.826904452,2524785.100515371,2614145.3636133787,2703042.3918108107,2791518.870341992,2879628.840207961,2940470.0618816414,3000325.2907864545,3059274.8123567575,3117399.3944349885,3174778.8637497644
87.5,All_1.75,OECD+EU,4447851.994881822,4303556.747603437,4265768.39558844,4226697.306925524,4186943.01798728,4146915.3918351256,4106895.0343760904,4174904.4524447676,4236711.81787439,4293791.651493778,4347237.037768968,4397874.832133562,4404177.63577926,4410552.453388272,4417211.6860799305,4424300.5024944525,4431916.474124022,4417877.366135578,4405098.704989947,4393549.038183124,4383186.35978832,4373962.106853606,4366950.7572154105,4360767.993743244,4355386.962007154,4350782.140710423,4346929.5550207235
87.5,All_2.0,Asia,9217292.050931081,9315642.861485014,9311669.494389761,9311037.96593479,9312935.105585087,9316788.086525766,9322190.14294949,9196512.755504295,9077061.66537655,8962593.369541088,8852174.908677725,8745091.37129024,8718877.854015747,8693776.005313955,8669703.376291925,8646598.780399872,8624416.932310488,8553107.705205169,8483124.53852861,8414412.865471346,8346921.644184222,8280603.5139527265,8228674.883945107,8178481.475117071,8130058.558835434,8083432.109480416,8038621.555118492
87.5,All_2.0,E. Europe+Russia,968383.7893453389,979915.6298138812,972403.2633585632,965607.3905126966,959479.0221769973,953974.4951570323,949054.9095862405,942461.7762385223,936762.2075967335,931823.3550926137,927544.8372154835,923849.2401795154,912335.5502180113,901522.6480317579,891336.2689234203,881716.533995474,872614.6279496424,878617.0857105436,885059.6252756343,891912.8898288661,899152.9637712487,906760.3107333675,903130.649696412,900043.8418194557,897448.6670463259,895300.8207676539,893561.7882071596
87.5,All_2.0,Latin America,553802.0209931645,560573.9492705722,586384.9204789683,609819.7848277921,631333.4437098867,651274.2288202045,669914.1886517624,695958.9338167496,719823.8857829717,741944.5615531772,762650.2998090608,782195.6823820479,809231.1256907415,834921.3539006773,859476.1463123326,883067.7070444197,905839.3047013258,939658.8587825721,972614.6753514443,1004827.9035332043,1036405.0827742451,1067440.5790140228,1065565.80513686,1063426.842904197,1061023.287785328,1058355.9594359465,1055426.4786984064
87.5,All_2.0,Mideast+Africa,1844464.766337048,1896081.763368343,1925545.6610899486,1955788.8220924835,1986739.3689096328,2018351.6522212685,2050598.0218892207,2087863.783374186,2127545.4029678185,2169203.979173077,2212528.01264264,2257294.1623919387,2303815.561205904,2351602.7155006314,2400428.676853483,2450134.571429231,2500610.613249921,2596413.073356549,2692133.7325815572,2787803.238164965,2883469.29928511,2979191.2504979693,3044668.615885143,3109395.510860571,3173455.062796003,3236931.0848081275,3299906.6778662275
87.5,All_2.0,OECD+EU,4447851.994881822,4303138.802912801,4265349.416817606,4226566.43610801,4187298.3543729,4147888.9242855352,4108569.9571044976,4180115.088195865,4245924.966003064,4307411.740086788,4365623.973685981,4421356.474213119,4430854.760032047,4440409.403785249,4450230.07527845,4460461.012510629,4471200.066372782,4459596.573551252,4449148.069025659,4439826.191898946,4431591.953074077,4424399.657260684,4421126.456169758,4418771.052857599,4417310.2974395165,4416722.384124656,4416987.0644986
87.5,All_2.25,Asia,9217292.050931081,9322295.47241064,9324451.30816254,9329611.68530239,9337099.577058416,9346444.184891377,9357316.932178155,9234853.95892073,9118270.140636073,9006381.580664117,8898299.773144428,8793343.587282173,8772021.245367011,8751980.486589206,8733147.518381488,8715469.2814401,8698908.270929871,8632698.004938291,8567890.209923012,8504436.92721909,8442293.557387492,8381419.033004478,8340502.113907825,8301686.841606526,8265020.304289719,8230540.797122223,8198280.522690015
87.5,All_2.25,E. Europe+Russia,968383.7893453389,981776.9637887544,976117.6486684214,971171.0568748069,966892.4440937298,963242.1290526544,960184.9479662247,955267.8102226248,951239.8815661308,947976.2753015861,945382.9988206838,943387.9180513313,933495.2581534158,924326.2724148317,915810.8491397015,907892.7831964106,900526.5711030149,908335.0966519288,916634.1868834692,925397.2329771093,934602.9488834054,944234.3430727569,941683.1318001198,939680.909055049,938178.0983437685,937131.8781061659,936505.0836020529
87.5,All_2.25,Latin America,553802.0209931645,557798.6707212541,581251.1987850218,602666.8628139559,622443.2334869773,640885.4091241669,658232.2721117034,683366.142787372,706477.4788148673,727981.5667276834,748192.7590003076,767354.3704658954,794347.6685701273,820105.7314581003,844832.3584656107,868695.190038158,891834.0444672558,926543.4612827041,960528.8273302811,993910.1315216235,1026793.3885950161,1059272.99214475,1056209.7590314157,1052847.8445716584,1049185.538919184,1045222.303585866,1040958.3563682548
87.5,All_2.25,Mideast+Africa,1844464.766337048,1899755.490584512,1932974.3524715344,1967078.2098758763,2002014.2482436777,2037752.229576671,2074277.4167081893,2115449.471718355,2159199.967698202,2205117.131463812,2252910.83791515,2302375.2482216805,2353015.330601685,2405155.362258874,2458581.002524798,2513144.203905632,2568744.8309135344,2670905.7701713513,2773440.2398518403,2876387.21672392,2979802.9647483076,3083755.724032558,3154370.6983961374,3224508.3577423347,3294256.755799339,3363704.8864794653,3432941.3161004903
87.5,All_2.25,OECD+EU,4447851.994881822,4302720.858222161,4264929.409878013,4226434.922191946,4187656.313154091,4148872.048101802,4110265.5321030216,4185402.9169935044,4255297.546216954,4321301.523860096,4384421.008865123,4445420.7554208115,4458260.900458861,4471157.536704162,4484317.4551602015,4497883.850490062,4511954.775658108,4502984.319233521,4495071.582808617,4488190.673482855,4482305.019709381,4477371.21439081,4478163.5912203975,4479987.554098418,4482824.637510282,4486657.773766173,4491471.50662517
87.5,All_2.5,Asia,9217292.050931081,9328948.083336264,9337264.411565121,9348276.45213208,9361441.945591755,9376391.741056865,9392875.779171338,9273761.769732976,9160189.963615224,9051034.713646915,8945450.856104076,8842790.100006547,8826613.308177987,8811917.968855439,8798640.60135125,8786738.004821027,8776182.262465851,8715463.541889545,8656253.36844464,8598511.370301513,8542200.432034034,8487286.88315801,8458220.986698696,8431700.798378728,8407788.956267951,8386539.976810969,8368002.909227852
87.5,All_2.5,E. Europe+Russia,968383.7893453389,983638.2977636274,979841.1267207759,976761.9960567629,974360.4430768425,972600.8445245503,971451.8852660083,968263.092141578,965967.4716097987,964448.2543035443,963618.0364174178,963410.2002231539,955231.7728036775,947808.8600458896,941075.8406733904,934980.5469744336,929481.1757451344,939238.7009973618,949548.7848180827,960388.110665774,971738.5908126389,983586.3721816752,982266.7601172286,981508.4048288272,981263.5369812351,981490.9892839517,982155.1256327687
87.5,All_2.5,Latin America,553802.0209931645,555023.3921719345,576104.9098409059,595478.8775269554,613487.5741908968,630394.4889260831,646406.6685778608,670587.2551336,692900.6838961747,713742.7693712618,733413.5566341248,752145.7193516912,779058.493278279,804848.9833871787,829715.6466487324,853822.1903745065,877305.6122918507,912904.8279310832,947930.0513518121,982501.1448379456,1016724.6556394474,1050696.089789585,1046360.7875270742,1041684.2283178364,1036663.031579142,1031294.917163142,1025578.2979353032
87.5,All_2.5,Mideast+Africa,1844464.766337048,1903429.2178006805,1940421.2291441404,1978422.9376849188,2017401.5801148547,2057343.4742788887,2098248.0669084545,2143442.822150339,2191400.9589171857,2241739.6543744705,2294192.128745696,2348572.1417380674,2403556.2696130164,2460302.5046275635,2518611.3688382017,2578347.9703871827,2639424.22876877,2748370.336475252,2858197.426016699,2968956.7840948203,3080717.3232467333,3193560.406086125,3269852.4598625614,3345982.5850820174,3422046.2624385846,3498140.2443347946,3574361.222772519
87.5,All_2.5,OECD+EU,4447851.994881822,4302302.91353152,4264508.374769659,4226302.763601111,4188016.9072014773,4149864.833981535,4111981.9625898935,4190768.8894756753,4264831.917507077,4335465.664071018,4403636.25373088,4470080.654712025,4486414.12330642,4502821.175502554,4519505.693589932,4536609.834006978,4554231.892954346,4548103.009331917,4542944.107871188,4538731.1798946345,4535429.507004479,4532997.4208062375,4538205.740593333,4544587.009242691,4552128.676115168,4560819.698464019,4570650.756434595
