Dem_scenarios,Ren_scenarios,Region,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
All_4.75,112.5,Latin America,995978.1151765023,1145056.8966424016,1272746.1134289575,1403397.418037151,1537661.0031544103,1676095.7282227904,1819199.2531219467,1962933.5955977137,2113975.1142938975,2272540.901757943,2438889.0350819477,2613311.502510046,2794128.206129323,2983958.243195992,3183133.0776560646,3392017.988705084,3611009.3077320065,3847244.0507111014,4094807.4195257016,4354201.700826535,4625957.914482651,4910636.205555045,5282649.607299987,5672297.094505745,6080471.715997284,6508103.386657782,6956161.616436747
All_4.75,112.5,Mideast+Africa,245722.47244602663,296164.33270293946,354589.61125194974,416719.91123226896,482578.55770010524,552226.6045910409,625754.297727616,749568.365574642,878648.1880526869,1013410.6321008764,1154253.0232713758,1301563.7873061819,1515017.9086328303,1737423.4632301473,1969476.0737924057,2211853.8528378573,2465228.793901344,2792862.552426895,3135400.20934543,3493769.255309103,3868911.3609034703,4261789.012705282,4822080.208455609,5408786.566294657,6023464.088975971,6667712.50251088,7343182.648132866
All_4.75,112.5,OECD+EU,3484255.9983094623,4035021.002971956,4557043.395406807,5097842.151123089,5659297.497383823,6243141.886666056,6851019.848500899,7402657.1372942105,7982195.573745474,8590500.294774344,9228586.106235007,9897592.662666162,10615484.925818836,11368710.001778899,12158665.456192963,12986867.71923623,13854945.042607097,14739401.425763896,15666378.422882376,16637726.12783915,17655405.596984018,18721489.513038997,19863371.600088015,21059548.082106534,22312514.541688934,23624893.457946036,24999438.762758713
All_4.75,112.5,E. Europe+Russia,277853.67023821763,319711.97245801147,367525.7000187173,417573.674073739,469968.0807054589,524824.9813114477,582264.9066553826,656647.8909977343,734419.8397640022,815780.8065229127,900931.1271275433,990074.1446016957,1087402.0650445581,1189187.0966829378,1295678.7431717343,1407131.295223279,1523805.7660712008,1650675.568467425,1783497.4241859652,1922578.8084024012,2068238.4331629714,2220807.4533482897,2403668.228130059,2595188.079898227,2795818.9718871126,3006030.2619666746,3226310.246144048
All_5.0,112.5,Asia,4110455.5378154577,4893267.25169102,5790598.498794426,6742187.443086617,7749212.571012941,8813279.154785503,9936336.973794414,11147371.107783714,12418014.106268814,13751559.439783301,15151393.06385399,16621019.314626364,18082247.896976292,19616286.7532645,21226841.816639442,22917792.347559057,24693202.501243666,26505567.62780272,28408621.07879602,30406859.068031877,32505007.568196494,34708032.800568566,36730724.929226756,38854232.615148365,41083273.62553824,43422831.377528176,45878162.83967381
All_5.0,112.5,Latin America,995978.1151765023,1153758.5157698798,1290367.8638753518,1430266.6916232056,1574198.02778196,1722803.3480359914,1876656.5671180508,2031634.9290507638,2194681.110182699,2366092.625057243,2546206.2805470377,2735392.9457721543,2931954.1279813694,3138694.2634096853,3356030.9008458704,3584419.189142233,3824349.704048522,4083470.689267604,4355612.333033401,4641390.442108661,4941456.176281573,5256496.895557139,5666423.4919968415,6096902.7450424,6549019.313692114,7023906.835615235,7522751.326078262
All_5.0,112.5,Mideast+Africa,245722.47244602663,298414.9712780893,359499.06614985666,424698.379169966,494045.314424276,567615.4573061079,645518.0268008586,775802.7457618742,912192.6591172711,1055128.8299865697,1205043.0564567416,1362366.6366792535,1589749.1752302707,1827519.2253739836,2076451.848186939,2337314.076779653,2610875.8535130853,2964348.562675763,3335098.9244818483,3724206.718638362,4132777.7496567406,4561950.789484873,5172394.651299128,5813666.864405273,6487618.805996617,7196165.86305561,7941295.796427058
All_5.0,112.5,OECD+EU,3484255.9983094623,4065684.2966844277,4620137.739706865,5195444.807146659,5793770.499958746,6417119.000724729,7067401.422950936,7661745.074638821,8286934.753881701,8944137.981100522,9634667.082537098,10359960.962778175,11139114.798133923,11958245.376360659,12819086.098052157,13723505.598934915,14673502.740590382,15644423.100305071,16664195.426455155,17735095.50867051,18859534.532045107,20040061.48819812,21306405.654742867,22635982.2787695,24031867.17999401,25497297.874852348,27035680.23195102
All_5.0,112.5,E. Europe+Russia,277853.67023821763,322141.5563703759,372614.2609658159,425568.48804932256,481135.19446048804,539450.2352768389,600655.073380219,679630.1181203694,762458.0527816827,849363.348524984,940574.3603892149,1036325.684226183,1141040.3310732318,1250853.5355648405,1366055.9560568002,1486946.2464632613,1613833.0405362456,1752029.5599861927,1897091.2623816333,2049385.747064881,2209295.840668941,2377220.9944914817,2578289.8975584353,2789453.5608085105,3011258.5502706263,3244274.906323677,3489098.01422247
All_5.25,112.5,Asia,4110455.5378154577,4930172.1562539665,5869865.603662317,6869452.094401683,7930360.548814214,9054506.029241646,10244199.616753286,11529751.971932357,12882341.972677251,14305731.023716044,15803824.346760882,17380694.415565077,18954818.31318709,20611388.6766074,22354795.680926863,24189648.995802306,26120791.983025733,28098439.99769307,30179933.49142342,32370686.61551115,34676402.35892693,37103086.77089565,39345958.11133519,41705666.994262636,44188012.242700025,46799124.98914736,49545480.893246226
All_5.25,112.5,Latin America,995978.1151765023,1162460.1348973576,1308031.6208782345,1457264.219255521,1610996.9653228074,1769957.9268993698,1934801.9835026625,2101324.7520855917,2276743.4744719774,2461443.359895808,2655847.9896071767,2860415.958672324,3073437.4462247533,3297915.0546628786,3534363.97818146,3783341.812519908,4045447.0449819653,4328869.985201516,4627190.1110852035,4941154.728463475,5271554.613492793,5619225.426789537,6069873.703467004,6544342.236783954,7043940.759171054,7570042.843456694,8124090.17757223
All_5.25,112.5,Mideast+Africa,245722.47244602663,300665.6098532389,364420.2241583668,432714.930414705,505594.2697316736,583151.5705114406,665518.4440907141,802414.5918612812,946300.8883024468,1097649.2741243562,1256933.1885369217,1424634.5393056644,1666463.5365975546,1920226.2661605454,2186790.5366456825,2467026.7647428703,2761818.5636182786,3142493.35800765,3543046.4382273965,3964734.6774849445,4408854.968159883,4876751.643038681,5540669.934433389,6240320.241659714,6977900.102078187,7755695.67861159,8576091.429913301
All_5.25,112.5,OECD+EU,3484255.9983094623,4096347.5903968974,4683382.4876882145,5293513.346087411,5929207.462139667,6592760.953325018,7286374.35901976,7924560.825025145,8596795.469162526,9304576.165119132,10049543.667056352,10833470.09246157,11676639.894073619,12564867.47173977,13500267.86903029,14485111.759271206,15521822.766002726,16584586.678360693,17703228.476438716,18880516.97555658,20119386.41648371,21422941.03970418,22823424.96669793,24297191.72058306,25847999.62251313,27479811.709106047,29196805.091107428
All_5.25,112.5,E. Europe+Russia,277853.67023821763,324571.1402827403,377714.9519747673,433601.46335584746,492382.3588306541,554215.4426298595,619265.4786920745,702943.0184764767,790967.4841484365,883591.6870816128,981076.255761598,1083691.661238021,1196101.9607041562,1314307.2755471894,1438645.5625454707,1569466.5189425638,1707133.6593565824,1857319.117128362,2015377.2323913395,2181745.3629164468,2356880.9002800225,2541262.9214401175,2761864.5290469765,2994165.975566923,3238824.9022731152,3496529.8674367312,3768002.6465408443
All_5.5,112.5,Asia,4110455.5378154577,4967077.060816909,5949321.215319429,6997322.766723431,8112803.976839971,9298035.765971946,10555740.378778845,11917621.452655476,13354454.77765689,14870533.843541795,16470353.195059022,18158629.998830184,19850487.839367155,21635262.518123947,23518122.621060945,25504511.012423277,27600162.366600245,29753013.724580098,32024234.798877098,34420298.44159001,36948037.73568222,39614664.92295882,42094949.43801543,44710067.951057576,47467085.43837535,50373481.20154308,53437166.571263306
All_5.5,112.5,Latin America,995978.1151765023,1171161.7540248341,1325737.3844376046,1484390.306300875,1648059.0644648864,1817562.664978893,1993642.0790551952,2172014.888560876,2360181.6994649037,2558623.304647027,2767858.8081867076,2988444.178028037,3218666.1799282604,3461739.4824582366,3718289.650808654,3988990.619000713,4274563.93204092,4583775.045596765,4909958.553041391,5254013.373886568,5616891.763135856,5999601.428942356,6493958.69124795,7015784.836670729,7566652.602565606,8148216.680507834,8762219.12134209
All_5.5,112.5,Mideast+Africa,245722.47244602663,302916.2484283883,369353.0852774799,440769.65564102685,517225.81550973014,598835.9985721072,685757.8118276538,829408.4189468543,980980.97734827,1140985.431093711,1309944.5490887072,1488399.189599606,1745208.717984087,2015613.795577529,2300589.4896766287,2601125.4359352724,2918236.2017388325,3327538.7536774212,3759562.6601815913,4215769.423171935,4697677.055670268,5206868.189818879,5927780.944683954,6689861.645884911,7495711.246448112,8348049.040703819,9249724.051687049
All_5.5,112.5,OECD+EU,3484255.9983094623,4127010.884109364,4746777.639350853,5392048.877190391,6065612.979670697,6770079.664484298,7507963.424553017,8191148.978841789,8911851.320916094,9671929.000610767,10473384.796858443,11318361.068256922,12228394.616725015,13189029.158673426,14202811.767674334,15272470.15633106,16400912.684640681,17561168.345939003,18785076.036988366,20075972.95507357,21437398.287185416,22873100.456372026,24418033.416721027,26047517.547113832,27766109.95204059,29578625.217279237,31490148.22086213
All_5.5,112.5,E. Europe+Russia,277853.67023821763,327000.72419510444,382827.7730455713,441672.6908536258,503709.95546280284,569121.6054177174,638098.2275983279,726590.5474275021,819954.905719842,918476.6625932419,1022453.3055501481,1132196.1849588773,1252621.2086708653,1379595.6877090982,1513511.6075812315,1654777.0545552971,1803818.437448168,1966687.1608310689,2138537.307139947,2319886.7360186023,2511279.098122385,2713285.8173125936,2954828.2285032785,3209860.2869187505,3479169.36185636,3763582.7932424573,4063970.7483717487
All_5.75,112.5,Asia,4110455.5378154577,5003981.965379862,6028965.33376576,7125800.899531677,8296549.016551248,9543884.813899733,10870994.330981137,12311045.045581969,13834464.130857626,15446145.929259172,17151249.73188854,18955220.157614086,20769811.045196686,22688669.02311161,24717844.161920603,26863725.430331245,29133062.400384687,31471524.0958842,33944348.85414188,36559225.0774607,39324287.084846154,42248139.923840605,44984198.54807049,47875249.491937794,50929833.99515543,54157007.77995362,57566365.68354053
All_5.75,112.5,Latin America,995978.1151765023,1179863.373152313,1343485.1545534614,1511645.2581260428,1685385.5768656684,1865620.777679371,2053183.4775877397,2243717.2752109445,2445015.5103436382,2657663.0911435005,2882284.1307409788,3119542.461458315,3367730.250039349,3630289.269470959,3907969.425045218,4201576.2890260825,4511971.201925992,4848530.240767979,5204350.612294994,5580505.288815694,5978132.4734533625,6398438.587078142,6939681.15011562,7512456.697785452,8118643.843173934,8760225.095292658,9439293.707045915
All_5.75,112.5,Mideast+Africa,245722.47244602663,305166.8870035384,374297.6495071957,448862.6455234715,528940.3445778355,614669.8008739473,706238.4084200902,856788.785195427,1016241.1247881333,1185150.9607697167,1364098.6219461598,1553692.8899973433,1826033.4758662055,2113752.68721453,2417948.634873392,2739747.4700369355,3080313.667545692,3519734.7413526727,3984979.1034096577,4477743.372212892,4999800.05678809,5553006.601880208,6334642.956580384,7163460.2683646735,8042527.278251367,8975066.762528652,9964469.140053596
All_5.75,112.5,OECD+EU,3484255.9983094623,4157674.177821838,4810323.194694776,5491052.50970063,6202991.659225204,6949087.1109817615,7732193.56451923,8461554.552156428,9232176.789802412,10046312.27988825,10906362.241398197,11814879.530338984,12794720.594815165,13831194.19358252,14927334.70230666,16086387.412907472,17311811.659597624,18575487.440269317,19911394.550275806,21323522.66378675,22816107.600305364,24393641.86096696,26094001.252777938,27891512.09921623,29791662.106251735,31800260.728525028,33923456.35492378
All_5.75,112.5,E. Europe+Russia,277853.67023821763,329430.3081074691,387952.72417822754,449782.2614029687,515118.3669113843,584169.7304592598,657155.4401599466,750576.6980944761,849427.170256381,954029.2710604651,1064722.2785693693,1181863.8272209326,1310633.0698686342,1446767.2817892847,1590719.831520427,1742965.2511405703,1904001.6648864015,2080281.4445659856,2266760.0599062834,2464047.819929416,2672787.6839144616,2893657.666576897,3157637.2339432235,3437097.4841442443,3732976.5753243617,4046263.584576077,4378002.076812757
All_6.0,112.5,Asia,4110455.5378154577,5040886.869942803,6108797.959001311,7254887.932306252,8481601.844026985,9792069.70009024,11189996.794678556,12710088.870101549,14322482.972176641,16032747.860162195,17846788.598437425,19770866.527263183,21713354.454563137,23772387.179071613,25955008.805514317,28268678.135907702,30721295.541642282,33256281.79791671,35943201.68735015,38791133.48044363,41809703.56460628,45009118.55858335,48020504.39828664,51209404.861124665,54586075.26764202,58161406.909931414,61946960.379139334
All_6.0,112.5,Latin America,995978.1151765023,1188564.9922797894,1361274.9312258046,1539029.380097802,1722977.757152149,1914135.4956806463,2113432.8501687488,2316443.9624520196,2531264.867389819,2758593.7898494685,2999170.11098766,3253776.9078270425,3520721.515825733,3803689.0572110377,4103569.0723785204,4421315.579850136,4757948.164348044,5123491.557048174,5510814.908048473,5921190.208165291,6355968.921845984,6816586.04319058,7408089.950423893,8035643.482199459,8701479.449880512,9407960.987432998,10157590.223636804
All_6.0,112.5,Mideast+Africa,245722.47244602663,307417.5255786876,379253.91684751416,456993.99073658,540738.2506873335,630654.0418354964,726962.52853132,884560.2921945475,1052089.6268716825,1230159.7186296412,1419417.2502794235,1620548.5611390418,1908987.6177063414,2214715.5141661777,2538970.5387860113,2883034.2092722384,3248241.6452168697,3719339.745215899,4219639.276310696,4751105.650479685,5315802.872804439,5915903.823249354,6762213.3943985,7662342.044839739,8619898.49396432,9638688.16645462,10722729.630203964
All_6.0,112.5,OECD+EU,3484255.9983094623,4188337.471534303,4874019.153719984,5590525.352863176,6341348.11840577,7129795.326493241,7959089.901852186,8735822.98975631,9557847.244197695,10427843.453349061,11348650.643126134,12323275.81994322,13375966.821160348,14491837.453481346,15674469.872987673,16927693.41781465,18255591.363739528,19628907.801387593,21083900.39450236,22625304.890124038,24258156.116313472,25987802.553558547,27855272.34833146,29833948.65687851,31930398.796012267,34151589.607546076,36504910.14656458
All_6.0,112.5,E. Europe+Russia,277853.67023821763,331859.8920198331,393089.80537273595,457930.2658641885,526607.976638449,599360.8293563063,676439.2515630812,774905.5016277214,879391.2121948604,990260.6659407873,1107900.2241069824,1232719.6301119963,1370173.293536594,1515871.7307601268,1670337.7108358173,1834121.0274183764,2007801.2072627738,2198254.7057042983,2400240.8872279758,2614475.7631639885,2841716.1260796804,3082762.4888976063,3370768.7938183383,3676465.783062625,4000966.120022757,4345446.553538679,4711152.388583958
